,horizon,mse,rmse,mae,mape,coverage
1147,271 days 00:00:00.000000000,210.18668268115601,14.497816479772256,12.258628305419961,0.31239214967843537,0.27232142857142855
824,271 days 00:00:00.000000000,209.7811364523703,14.483823267782935,12.243818494865016,0.3123584616610981,0.27232142857142855
185,272 days 00:00:00.000000000,208.24591668997542,14.430728210661284,12.198885196691265,0.31116724466042484,0.27232142857142855
825,272 days 00:00:00.000000000,208.79511729408554,14.449744540789832,12.236937980701327,0.31185397722106273,0.26785714285714285
1148,272 days 00:00:00.000000000,211.64937039099095,14.548174125676079,12.300175660309199,0.31391511738092276,0.26785714285714285
2112,272 days 00:00:00.000000000,210.0999659220527,14.494825487809527,12.255525764341908,0.3122120498183233,0.26785714285714285
508,272 days 00:00:00.000000000,207.7729531338759,14.414331518800166,12.179848279215125,0.31055365683510694,0.26785714285714285
186,273 days 00:00:00.000000000,208.31663129320077,14.433178142502113,12.215665867152918,0.31144547925287014,0.26339285714285715
509,273 days 00:00:00.000000000,208.27725838713727,14.431814105895949,12.2124557191233,0.31156772881276545,0.26785714285714285
826,273 days 00:00:00.000000000,206.75112886613806,14.378843099016626,12.167741033951147,0.31012720831055035,0.26785714285714285
1788,273 days 00:00:00.000000000,206.86853803095906,14.382925225104907,12.175947457629727,0.3102938233669365,0.26785714285714285
2113,273 days 00:00:00.000000000,204.99015133448742,14.317477128827111,12.125198264173605,0.3088062156571509,0.26785714285714285
1789,274 days 00:00:00.000000000,205.31795992680352,14.328920403394093,12.150164864410458,0.3093447640580411,0.26339285714285715
2114,274 days 00:00:00.000000000,205.3535078156717,14.33016077424366,12.15165282691888,0.30932758179866326,0.26339285714285715
510,274 days 00:00:00.000000000,205.29807382052644,14.328226471567458,12.145454119423448,0.30933141872681297,0.26339285714285715
187,274 days 00:00:00.000000000,205.85757337681065,14.347737569972859,12.181343440785595,0.3105084192333469,0.25892857142857145
1790,275 days 00:00:00.000000000,204.12236991238777,14.287140018645712,12.124812556892916,0.30917874928804856,0.25892857142857145
188,275 days 00:00:00.000000000,202.54827253835433,14.231945493795088,12.081333390283735,0.30790804183502857,0.25892857142857145
1469,275 days 00:00:00.000000000,203.56386595374286,14.26758094260351,12.10991966108672,0.3088598796251575,0.25892857142857145
2115,275 days 00:00:00.000000000,204.17221417940345,14.288884287424384,12.149185043659363,0.3096200828546899,0.2544642857142857
1470,276 days 00:00:00.000000000,203.87633682524952,14.278527123805505,12.142083204861787,0.30935653579811223,0.2544642857142857
1791,276 days 00:00:00.000000000,203.21001368371864,14.25517497906352,12.109162980196142,0.3084520625489538,0.25892857142857145
2116,276 days 00:00:00.000000000,201.6795894891588,14.201393927680437,12.064661807607122,0.3072595364835851,0.25892857142857145
827,276 days 00:00:00.000000000,202.1460296454557,14.217806780423475,12.094677841916223,0.3076865592589397,0.2544642857142857
1149,276 days 00:00:00.000000000,203.73187341538127,14.273467462932098,12.125688611683481,0.30871037600592544,0.2544642857142857
1471,277 days 00:00:00.000000000,204.5042100168295,14.300496845104002,12.149474530627751,0.3093523775660257,0.2544642857142857
1150,277 days 00:00:00.000000000,208.44967160915868,14.437786243367045,12.261870729524064,0.31202994742611195,0.25
828,277 days 00:00:00.000000000,208.88083546867645,14.452710315670084,12.292533452851533,0.3127730722942036,0.24553571428571427
511,277 days 00:00:00.000000000,208.3988303386937,14.43602543426319,12.258147397338835,0.3122092951172569,0.25
1792,277 days 00:00:00.000000000,208.51246538705814,14.439960712794829,12.268840736876419,0.3121728447077875,0.25
1472,278 days 00:00:00.000000000,209.34166470200827,14.468644190179267,12.295151283940536,0.31283648781466894,0.25
1151,278 days 00:00:00.000000000,213.15837091965608,14.599944209470667,12.403714358202892,0.3156933745964494,0.24553571428571427
189,278 days 00:00:00.000000000,213.9771178718225,14.62795672238001,12.450616104404958,0.3170940942429064,0.24107142857142858
512,278 days 00:00:00.000000000,213.50681693069276,14.6118724649065,12.410126859226134,0.31631030479886035,0.24553571428571427
829,278 days 00:00:00.000000000,213.8388237278207,14.62322890909599,12.430300496629261,0.3164467555430624,0.24553571428571427
830,279 days 00:00:00.000000000,214.30028141787963,14.638998648059218,12.462012237654319,0.31717429133373465,0.24107142857142858
1152,279 days 00:00:00.000000000,217.43376604575522,14.745635491417628,12.540871156449587,0.319351037047474,0.24107142857142858
513,279 days 00:00:00.000000000,216.68303261001867,14.720157356836193,12.491710974153477,0.3181651930680659,0.24553571428571427
2117,279 days 00:00:00.000000000,215.36190661473262,14.675214022791375,12.453310854471738,0.31664814117512285,0.24553571428571427
190,279 days 00:00:00.000000000,215.7811137048137,14.689489906215726,12.469889189273902,0.3174077176090374,0.24553571428571427
514,280 days 00:00:00.000000000,213.89836509626755,14.625264616281907,12.388323346351822,0.3157229511040838,0.25
831,280 days 00:00:00.000000000,214.3085315316686,14.639280430802211,12.410439192830934,0.31592363972036147,0.25
2118,280 days 00:00:00.000000000,212.95257748847038,14.592894760412356,12.371830606481028,0.31434814568308717,0.25
1793,280 days 00:00:00.000000000,213.05823588603238,14.596514511554886,12.386136729315995,0.3146705345215174,0.25
191,280 days 00:00:00.000000000,213.6006804463967,14.615084004082792,12.407522991055982,0.3155141666843258,0.25
1794,281 days 00:00:00.000000000,213.63238657867026,14.616168669616203,12.411307566387986,0.3156052839630349,0.25
515,281 days 00:00:00.000000000,211.7519201186585,14.55169818676358,12.341256451254692,0.3137388188337944,0.2544642857142857
2119,281 days 00:00:00.000000000,210.56723712690487,14.510935087957112,12.306552545169382,0.3128056300177615,0.2544642857142857
1473,281 days 00:00:00.000000000,212.42950624504687,14.574961620705794,12.385567206714102,0.3150110160758149,0.25
192,281 days 00:00:00.000000000,213.41094766442893,14.608591570183243,12.44493091851062,0.31667204155098794,0.24553571428571427
193,282 days 00:00:00.000000000,212.18841316106722,14.566688476145401,12.411044886572256,0.3162326766058689,0.24553571428571427
1153,282 days 00:00:00.000000000,215.80848545346922,14.690421554654897,12.523400749999334,0.3190587121174211,0.24107142857142858
1795,282 days 00:00:00.000000000,213.89862452406877,14.62527348544528,12.454689044451511,0.3170201711224365,0.24553571428571427
1474,282 days 00:00:00.000000000,213.60733389891524,14.615311625104518,12.447615243848215,0.31670615685514214,0.24553571428571427
2120,282 days 00:00:00.000000000,214.45515713589288,14.644287525717763,12.507607185714765,0.3178558699276342,0.24107142857142858
1154,283 days 00:00:00.000000000,216.2384166755693,14.70504731973241,12.541650546678811,0.3190329223255744,0.24107142857142858
1796,283 days 00:00:00.000000000,215.71702199738684,14.687308194403318,12.514939053555022,0.31825717678415266,0.24553571428571427
1475,283 days 00:00:00.000000000,217.461958040637,14.746591404139364,12.577010486135253,0.31970508003428094,0.24553571428571427
832,283 days 00:00:00.000000000,218.1900907553554,14.771258942803604,12.630654290926243,0.32102780817170334,0.24107142857142858
2121,283 days 00:00:00.000000000,218.90407795435917,14.79540732640907,12.664600252914502,0.32119764819482227,0.24107142857142858
833,284 days 00:00:00.000000000,217.56790453099762,14.750183203302853,12.629469769478606,0.3205655801052017,0.24107142857142858
1797,284 days 00:00:00.000000000,216.96071968782053,14.729586541645373,12.599106621774329,0.3197293939972905,0.24553571428571427
1476,284 days 00:00:00.000000000,218.58468757604987,14.784609821569518,12.649753052149013,0.3214234771187398,0.24553571428571427
516,284 days 00:00:00.000000000,217.9859147267072,14.764346064987341,12.617518822049078,0.3207022659918048,0.25
1155,284 days 00:00:00.000000000,221.44154199848592,14.880912001570533,12.714662173232057,0.32282285406017913,0.25
517,285 days 00:00:00.000000000,221.2142938554902,14.873274483296886,12.701946522029077,0.32277727353673163,0.25
1477,285 days 00:00:00.000000000,223.34312819262337,14.94466888869149,12.799159851123777,0.32546056726197314,0.24553571428571427
194,285 days 00:00:00.000000000,224.240435376319,14.974659774977159,12.848217963660277,0.3268810921895679,0.24107142857142858
834,285 days 00:00:00.000000000,222.95544499107368,14.931692636505536,12.812096903867566,0.32566426872470167,0.24107142857142858
1156,285 days 00:00:00.000000000,226.7267788940817,15.057449282467521,12.927828629206974,0.32860640096643073,0.23660714285714285
518,286 days 00:00:00.000000000,226.47870810871947,15.049209550960459,12.916179370143457,0.32831699489048055,0.23660714285714285
1157,286 days 00:00:00.000000000,230.51100335496176,15.182588822561248,13.015373735148339,0.33117099601389655,0.23660714285714285
835,286 days 00:00:00.000000000,231.07115993290336,15.20102496323532,13.043132393379178,0.3315386816392975,0.23660714285714285
195,286 days 00:00:00.000000000,229.94433013069414,15.163915395790566,13.01269603770919,0.3306171830694975,0.23660714285714285
2122,287 days 00:00:00.000000000,228.23307558887686,15.107384803098014,12.96766483456251,0.3292674253429076,0.23660714285714285
519,287 days 00:00:00.000000000,228.3180088499465,15.110195526529314,12.972977003262656,0.3291644738560459,0.23660714285714285
1798,287 days 00:00:00.000000000,228.22819258749237,15.107223192482872,12.967367195028812,0.3290622536028859,0.24107142857142858
836,287 days 00:00:00.000000000,229.11606537094005,15.136580372426925,13.025306271234342,0.33051634943810576,0.23660714285714285
196,287 days 00:00:00.000000000,227.75305438862935,15.091489468857253,12.991226189240333,0.32926107045798403,0.23660714285714285
2123,288 days 00:00:00.000000000,228.36024841052247,15.111593179096719,13.017935716523994,0.32965584191499353,0.23660714285714285
1799,288 days 00:00:00.000000000,228.6433526315394,15.12095739798044,13.045288646835388,0.33023435259872463,0.23660714285714285
197,288 days 00:00:00.000000000,229.914928750705,15.162945912674918,13.118200968263816,0.3321567149193803,0.23214285714285715
520,288 days 00:00:00.000000000,227.68410349314425,15.089204866166549,13.052679299053247,0.3306855019873868,0.23214285714285715
1478,288 days 00:00:00.000000000,229.88707384439763,15.162027365903203,13.13906775621784,0.33316373891626,0.22767857142857142
198,289 days 00:00:00.000000000,231.31015284523215,15.208884010512808,13.21647986825524,0.33515185768562106,0.22321428571428573
1158,289 days 00:00:00.000000000,234.81175892765037,15.323568739939478,13.301184348415648,0.33728869714004617,0.22321428571428573
1479,289 days 00:00:00.000000000,234.58951044893834,15.31631517202941,13.29632805322126,0.3376455232363241,0.22321428571428573
2124,289 days 00:00:00.000000000,232.97471575443655,15.263509287003318,13.25339577034895,0.3356965658661021,0.22321428571428573
1800,289 days 00:00:00.000000000,231.02243377256738,15.199422152587491,13.194274521348657,0.33425196530548235,0.22321428571428573
1801,290 days 00:00:00.000000000,229.02614653622226,15.133609831637072,13.134906340649211,0.332105929734852,0.22321428571428573
1480,290 days 00:00:00.000000000,230.8973711617977,15.195307537585336,13.190180202582797,0.33378089247998916,0.22321428571428573
1159,290 days 00:00:00.000000000,235.01120535106242,15.330075190652602,13.31795541459783,0.33711925399509013,0.21875
2125,290 days 00:00:00.000000000,235.80545681902822,15.355958349091345,13.362332054846759,0.33793842595084705,0.21428571428571427
837,290 days 00:00:00.000000000,236.1004536936025,15.365560637139229,13.374322232432673,0.33815822325504996,0.21428571428571427
1802,291 days 00:00:00.000000000,236.11902260205196,15.366164863167777,13.375337620456808,0.3377367809101331,0.21428571428571427
1160,291 days 00:00:00.000000000,240.37821226306474,15.504135327810602,13.480857054699063,0.34074026732636575,0.21428571428571427
838,291 days 00:00:00.000000000,238.46468686003183,15.442301864036716,13.43157793001795,0.33961094138176406,0.21428571428571427
1481,291 days 00:00:00.000000000,240.81867642886937,15.518333558371188,13.523387130624396,0.342285266682859,0.20982142857142858
521,291 days 00:00:00.000000000,240.70902958753635,15.514800339918537,13.51843651649604,0.34213080339103513,0.20982142857142858
1161,292 days 00:00:00.000000000,245.0372625012365,15.65366610418264,13.626310208451985,0.3451874024472613,0.20982142857142858
1482,292 days 00:00:00.000000000,246.98485268163844,15.715751737719657,13.687385094301419,0.34674548649382914,0.20982142857142858
522,292 days 00:00:00.000000000,247.45063107952566,15.730563597008395,13.718777481366057,0.3476043938816772,0.20535714285714285
199,292 days 00:00:00.000000000,248.4427209112599,15.76206588335615,13.756232821467725,0.3482980811850559,0.20535714285714285
839,292 days 00:00:00.000000000,249.37661735257188,15.791662906501388,13.807613368075222,0.3496296647104418,0.20089285714285715
523,293 days 00:00:00.000000000,249.59163264379796,15.798469313316337,13.818832993902163,0.3500241141434789,0.20089285714285715
1162,293 days 00:00:00.000000000,253.60520983046158,15.924986964844322,13.912540471008347,0.35252196189885837,0.20089285714285715
840,293 days 00:00:00.000000000,252.22104053107927,15.881468462679365,13.875231750866694,0.351168838466045,0.20089285714285715
200,293 days 00:00:00.000000000,253.16908849032345,15.911288083946046,13.910611338869867,0.3518161448373548,0.20089285714285715
